DATA,HORA,GRUPO,PRODUTO,CODIGO,QUANTIDADE,SALDO,UNITARIO,VENDEDOR,USUARIO,CONTROLE
2019-08-05,08:58,0,851,2,4.000,,0.000,0,1,
2019-08-05,08:58,0,854,3,3.000,,0.000,0,1,
2019-08-07,13:53,0,705,2,3.000,,0.000,0,1,
2019-08-07,13:55,0,798,2,51.000,,0.000,0,1,
2019-08-09,13:24,0,1179,2,10.000,,0.000,0,1,
2019-08-09,13:25,0,1181,3,10.000,,0.000,0,1,
2019-08-09,13:25,0,1180,2,2.000,,0.000,0,1,
2019-08-13,13:39,0,94,3,1.000,,0.000,0,1,
2019-08-13,13:39,0,93,2,1.000,,0.000,0,1,
2019-08-13,13:40,0,1513,3,2.000,,0.000,0,1,
2019-08-13,13:40,0,1413,2,1.000,,0.000,0,1,
2019-08-20,13:30,0,1145,3,6.000,,0.000,0,1,
2019-08-20,13:30,0,1126,2,1.000,,0.000,0,1,
2019-08-20,13:31,0,813,3,9.000,,0.000,0,1,
2019-08-20,13:31,0,815,2,11.000,,0.000,0,1,
2019-08-20,13:32,0,1673,2,2.000,,0.000,0,1,
2019-08-23,09:55,0,225,2,2.000,,0.000,0,1,
2019-08-23,09:56,0,803,2,12.000,,0.000,0,1,
2019-08-23,09:57,0,132,2,6.000,,0.000,0,1,
2019-08-23,09:57,0,86,3,6.000,,0.000,0,1,
2019-08-23,09:58,0,579,3,20.000,,0.000,0,1,
2019-08-23,09:59,0,596,3,7.000,,0.000,0,1,
2019-08-27,08:07,0,55,2,2.000,,0.000,0,1,
2019-09-03,08:10,0,1573,2,19.000,,0.000,0,1,
2019-09-03,12:55,0,1588,3,1.000,,0.000,0,1,
2019-09-03,12:55,0,1533,2,25.000,,0.000,0,1,
2019-09-03,12:56,0,1534,3,25.000,,0.000,0,1,
2019-09-03,12:56,0,1155,2,18.000,,0.000,0,1,
2019-09-03,12:57,0,1143,3,51.500,,0.000,0,1,
2019-09-03,12:57,0,1783,2,3.000,,0.000,0,1,
2019-09-03,12:58,0,522,2,7.000,,0.000,0,1,
2019-09-03,12:58,0,523,3,7.000,,0.000,0,1,
2019-09-03,12:58,0,1859,3,1.000,,0.000,0,1,
2019-09-03,12:58,0,1860,3,2.000,,0.000,0,1,
2019-09-03,12:59,0,895,2,1.000,,0.000,0,1,
2019-09-05,10:55,0,970,3,6.000,,0.000,0,1,
2019-09-13,09:18,0,1168,3,4.000,,0.000,0,1,
2019-09-13,09:18,0,1172,2,4.000,,0.000,0,1,
2019-09-13,09:23,0,1009,3,1.000,,0.000,0,1,
2019-09-19,11:38,0,133,2,1.000,,0.000,0,1,
2019-09-19,14:30,0,1656,3,3.000,,0.000,0,1,
2019-09-19,14:30,0,81,2,49.000,,0.000,0,1,
2019-10-02,07:24,0,644,2,1.000,,0.000,0,1,
2019-10-02,07:24,0,1334,3,5.000,,0.000,0,1,
2019-10-02,07:24,0,913,3,4.000,,0.000,0,1,
2019-10-02,07:25,0,96,3,1.000,,0.000,0,1,
2019-10-02,07:26,0,259,3,1.000,,0.000,0,1,
2019-10-08,07:49,0,326,3,77.000,,0.000,0,1,
2019-10-16,13:23,0,856,3,1.000,,0.000,0,1,
2019-10-16,13:24,0,1733,2,2.000,,0.000,0,1,
2019-10-16,13:24,0,794,3,58.500,,0.000,0,1,
2019-10-16,13:26,0,716,3,10.000,,0.000,0,1,
2019-10-16,13:26,0,719,2,3.000,,0.000,0,1,
2019-10-16,13:26,0,720,3,3.000,,0.000,0,1,
2019-10-28,08:50,0,1111,3,30.000,,0.000,0,1,
2019-10-28,08:50,0,1080,2,3.000,,0.000,0,1,
2019-10-28,08:51,0,914,3,4.000,,0.000,0,1,
2019-10-28,08:53,0,2223,2,4.000,,0.000,0,1,
2019-10-28,08:57,0,2224,2,4.000,,0.000,0,1,
2019-10-28,10:01,0,58,3,2.000,,0.000,0,1,
2019-10-31,15:34,0,1851,3,1.000,,0.000,0,1,
2019-10-31,17:22,0,902,3,2.000,,0.000,0,1,
2019-11-07,12:27,0,1701,8,1.000,,12.000,0,1,
2019-11-07,12:27,0,642,8,2.000,,1.800,0,1,
2019-11-07,12:27,0,1174,8,3.000,,1.000,0,1,
2019-11-07,12:27,0,400,8,1.000,,2.000,0,1,
2019-11-07,14:34,0,677,2,128.000,,0.000,0,1,
2019-11-07,14:35,0,1174,2,3.000,,0.000,0,1,
2019-11-07,14:35,0,1729,3,1.000,,0.000,0,1,
2019-11-07,14:35,0,404,3,1.000,,0.000,0,1,
2019-11-07,14:36,0,520,3,1.000,,0.000,0,1,
2019-11-11,08:09,0,2144,2,2.000,,0.000,0,1,
2019-11-19,14:51,0,813,3,9.000,,0.000,0,1,
2019-11-19,14:53,0,1150,3,1.000,,0.000,0,1,
2019-11-19,17:15,0,2124,2,6.000,,0.000,0,1,
2019-11-23,11:32,0,559,2,1.000,,0.000,0,1,
2019-11-23,11:33,0,566,2,2.000,,0.000,0,1,
2019-11-23,11:33,0,653,3,4.000,,0.000,0,1,
2019-11-23,11:34,0,396,3,3.000,,0.000,0,1,
2019-11-27,13:45,0,843,3,3.000,,0.000,0,1,
2019-12-04,10:42,0,431,3,1.000,,0.000,0,1,
2019-12-04,10:42,0,593,3,2.000,,0.000,0,1,
2019-12-09,16:02,0,12,3,31.000,,0.000,0,1,
2019-12-09,16:03,0,1750,2,186.000,,0.000,0,1,
2019-12-10,10:38,0,685,3,1.000,,0.000,0,1,
2019-12-10,10:38,0,1441,3,1.000,,0.000,0,1,
2019-12-10,10:38,0,1428,3,16.000,,0.000,0,1,
2019-12-16,17:50,0,854,3,3.000,,0.000,0,1,
2019-12-16,17:54,0,851,2,4.000,,0.000,0,1,
2019-12-16,18:00,0,854,3,3.000,,0.000,0,1,
2019-12-20,14:44,0,1147,2,54.500,,0.000,0,1,
2019-12-20,14:44,0,1335,3,2.000,,0.000,0,1,
2019-12-20,14:44,0,692,3,2.000,,0.000,0,1,
2019-12-20,14:44,0,52,2,2.000,,0.000,0,1,
2019-12-20,14:45,0,54,2,28.000,,0.000,0,1,
2019-12-23,14:41,0,1675,2,70.000,,0.000,0,1,
2019-12-23,14:41,0,1851,3,1.000,,0.000,0,1,
2019-12-26,16:52,0,1735,3,1.000,,0.000,0,1,
2019-12-26,16:53,0,1736,3,4.000,,0.000,0,1,
2019-12-26,17:03,0,2120,2,4.000,,0.000,0,1,
2020-01-03,15:09,0,1740,3,1.000,,0.000,0,1,
2020-01-08,11:07,0,1772,3,1.000,,0.000,0,1,
2020-01-08,11:08,0,1773,3,10.000,,0.000,0,1,
2020-01-08,11:08,0,1451,3,2.000,,0.000,0,1,
2020-01-08,11:11,0,1143,3,51.500,,0.000,0,1,
2020-01-17,13:41,0,1445,3,6.000,,0.000,0,1,
2020-01-17,13:41,0,1345,3,1.000,,0.000,0,1,
2020-01-17,13:41,0,814,3,2.000,,0.000,0,1,
2020-01-17,13:44,0,1411,2,1.000,,0.000,0,1,
2020-01-17,13:44,0,1517,3,1.000,,0.000,0,1,
2020-01-17,13:45,0,882,3,8.000,,0.000,0,1,
2020-01-17,13:58,0,341,2,77.000,,0.000,0,1,
2020-01-28,14:21,0,1647,3,1.000,,0.000,0,1,
2020-01-28,14:21,0,1513,3,2.000,,0.000,0,1,
2020-01-28,14:23,0,1501,2,2.000,,0.000,0,1,
2020-01-28,14:23,0,1750,2,186.000,,0.000,0,1,
2020-01-28,14:24,0,1326,2,227.000,,0.000,0,1,
2020-01-31,08:44,0,877,2,60.000,,0.000,0,1,
2020-01-31,08:44,0,878,3,4.000,,0.000,0,1,
2020-01-31,08:44,0,880,3,10.000,,0.000,0,1,
2020-02-05,11:27,0,465,3,12.000,,0.000,0,1,
2020-02-11,13:53,0,1548,2,1.000,,0.000,0,1,
2020-02-11,13:54,0,1106,2,2.000,,0.000,0,1,
2020-02-18,09:33,0,98,2,1.000,,0.000,0,1,
2020-02-18,09:38,0,12,3,31.000,,0.000,0,1,
2020-02-18,09:39,0,1222,3,2.000,,0.000,0,1,
2020-02-18,09:40,0,324,3,2.000,,0.000,0,1,
2020-02-18,10:40,0,2164,2,2.000,,0.000,0,1,
2020-02-18,11:04,0,770,3,1.000,,0.000,0,1,
2020-02-18,11:43,0,2164,2,2.000,,0.000,0,1,
2020-02-21,16:35,0,1029,2,1.000,,0.000,0,1,
2020-02-21,16:37,0,149,3,6.000,,0.000,0,1,
2020-02-21,17:22,0,1382,2,10.000,,0.000,0,1,
2020-03-13,09:53,0,1759,2,2.000,,0.000,0,1,
2020-03-13,09:54,0,1113,3,1.000,,0.000,0,1,
2020-03-13,09:54,0,1114,2,29.000,,0.000,0,1,
2020-03-13,09:54,0,1112,3,1.000,,0.000,0,1,
2020-03-24,15:17,0,1236,3,10.000,,0.000,0,1,
2020-03-24,15:26,0,1236,3,10.000,,0.000,0,1,
2020-04-02,08:20,0,513,2,5.000,,0.000,0,1,
2020-04-06,13:30,0,175,3,10.000,,0.000,0,1,
2020-04-06,13:30,0,176,2,10.000,,0.000,0,1,
2020-04-28,09:13,0,1858,2,2.000,,0.000,0,1,
2020-04-28,09:19,0,1029,2,1.000,,0.000,0,1,
2020-04-28,09:23,0,1146,2,5.000,,0.000,0,1,
2020-04-29,08:31,0,856,3,1.000,,0.000,0,1,
2020-04-30,16:53,0,20,3,2517.000,,0.000,0,1,
2020-04-30,16:59,0,1024,3,256.000,,0.000,0,1,
2020-05-09,09:20,0,880,3,10.000,,0.000,0,1,
2020-05-09,09:27,0,1482,3,2.000,,0.000,0,1,
2020-05-09,09:30,0,1482,3,2.000,,0.000,0,1,
2020-05-09,14:32,0,121,3,1.000,,0.000,0,1,
2020-05-13,14:20,0,1085,3,3.000,,0.000,0,1,
2020-05-13,15:00,0,426,2,1.000,,0.000,0,1,
2020-05-13,15:04,0,121,3,1.000,,0.000,0,1,
2020-05-14,07:53,0,92,2,1.000,,0.000,0,1,
2020-05-14,07:53,0,93,2,1.000,,0.000,0,1,
2020-05-14,07:54,0,94,3,1.000,,0.000,0,1,
2020-05-14,07:55,0,94,3,1.000,,0.000,0,1,
2020-05-14,07:56,0,95,3,1.000,,0.000,0,1,
2020-05-14,07:56,0,93,2,1.000,,0.000,0,1,
2020-05-15,12:09,0,71,3,58.000,,0.000,0,1,
2020-05-22,13:45,0,1085,3,3.000,,0.000,0,1,
2020-05-27,07:20,0,814,3,2.000,,0.000,0,1,
2020-05-27,07:21,0,713,3,1.000,,0.000,0,1,
2020-05-27,07:22,0,713,3,1.000,,0.000,0,1,
2020-05-27,07:23,0,1140,2,1.000,,0.000,0,1,
2020-05-27,07:27,0,1542,2,1.000,,0.000,0,1,
2020-05-27,07:28,0,2144,2,2.000,,0.000,0,1,
2020-05-27,07:32,0,96,3,1.000,,0.000,0,1,
2020-05-29,08:25,0,1860,3,2.000,,0.000,0,1,
2020-05-29,08:27,0,1859,3,1.000,,0.000,0,1,
2020-06-01,15:53,0,1533,2,25.000,,0.000,0,1,
2020-06-01,15:53,0,1534,3,25.000,,0.000,0,1,
2020-06-05,15:13,0,1111,3,30.000,,0.000,0,1,
2020-06-06,10:59,0,893,3,5.000,,0.000,0,1,
2020-06-06,11:01,0,909,3,1.000,,0.000,0,1,
2020-06-06,15:26,0,1848,3,1.000,,0.000,0,1,
2020-06-08,09:10,0,876,3,229.000,,0.000,0,1,
2020-06-15,15:37,0,714,3,29.000,,0.000,0,1,
2020-06-15,15:52,0,1509,2,1.000,,0.000,0,1,
2020-06-15,15:57,0,1414,3,1.000,,0.000,0,1,
2020-06-15,16:00,0,1192,2,1.000,,0.000,0,1,
2020-06-15,16:06,0,1565,2,1.000,,0.000,0,1,
2020-06-16,09:57,0,73172,1,0.000,,0.000,0,1,
2020-06-18,10:07,0,1043,3,7.000,,0.000,0,1,
2020-06-18,10:07,0,1045,3,2.000,,0.000,0,1,
2020-06-22,13:01,0,1339,2,3.000,,0.000,0,1,
2020-06-29,14:34,0,1582,2,31.000,,0.000,0,1,
2020-06-29,14:52,0,1781,2,11.000,,0.000,0,1,
2020-07-07,10:28,0,1781,2,11.000,,0.000,0,1,
2020-07-07,14:03,0,1822,2,5.000,,0.000,0,1,
2020-07-08,10:08,0,694,2,9.000,,0.000,0,1,
2020-07-08,16:05,0,1897,2,8.000,,0.000,0,1,
2020-07-09,11:02,0,1399,3,1.000,,0.000,0,1,
2020-07-09,11:06,0,1178,3,3.000,,0.000,0,1,
2020-07-14,08:29,0,1649,2,1.000,,0.000,0,1,
2020-07-14,08:29,0,1340,2,1.000,,0.000,0,1,
2020-07-14,08:30,0,1614,2,2.000,,0.000,0,1,
2020-07-14,09:30,0,1438,2,1.000,,0.000,0,1,
2020-07-14,09:31,0,1439,3,1.000,,0.000,0,1,
2020-07-14,09:31,0,1440,2,1.000,,0.000,0,1,
2020-07-14,09:32,0,1441,3,1.000,,0.000,0,1,
2020-07-14,09:32,0,1442,2,20.000,,0.000,0,1,
2020-07-16,09:41,0,1888,3,1.000,,0.000,0,1,
2020-07-17,14:36,0,1025,3,2.000,,0.000,0,1,
2020-07-17,14:38,0,1361,3,6.000,,0.000,0,1,
2020-07-17,14:38,0,1358,2,6.000,,0.000,0,1,
2020-07-17,14:38,0,1350,2,4.000,,0.000,0,1,
2020-07-17,14:38,0,1209,3,17.000,,0.000,0,1,
2020-07-17,14:40,0,458,2,3.000,,0.000,0,1,
2020-07-17,14:40,0,459,3,2.000,,0.000,0,1,
2020-07-17,14:58,0,1566,3,1.000,,0.000,0,1,
2020-07-17,14:58,0,1565,2,1.000,,0.000,0,1,
2020-07-21,08:45,0,765,3,168.000,,0.000,0,1,
2020-07-23,10:09,0,526,2,8.000,,0.000,0,1,
2020-07-25,11:26,0,1754,2,168.000,,0.000,0,1,
2020-07-28,11:10,0,1520,3,1.000,,0.000,0,1,
2020-07-28,11:14,0,892,2,5.000,,0.000,0,1,
2020-07-28,11:14,0,893,3,5.000,,0.000,0,1,
2020-07-28,11:47,0,1822,2,5.000,,0.000,0,1,
2020-08-06,10:24,0,1242,3,1506.000,,0.000,0,1,
2020-08-06,10:25,0,1243,2,1406.000,,0.000,0,1,
2020-08-06,10:25,0,1244,3,80.000,,0.000,0,1,
2020-08-06,10:26,0,1757,2,180.000,,0.000,0,1,
2020-08-06,13:54,0,1763,2,1.000,,0.000,0,1,
2020-08-06,13:54,0,1110,3,8.000,,0.000,0,1,
2020-08-06,13:55,0,1236,3,10.000,,0.000,0,1,
2020-08-06,15:42,0,765,3,168.000,,0.000,0,1,
2020-08-08,08:15,0,1616,2,1.000,,0.000,0,1,
2020-08-10,12:34,0,2164,2,2.000,,0.000,0,1,
2020-08-11,07:50,0,596,3,7.000,,0.000,0,1,
2020-08-11,07:51,0,1230,3,5.000,,0.000,0,1,
2020-08-11,07:51,0,1382,2,10.000,,0.000,0,1,
2020-08-11,08:27,0,1085,3,3.000,,0.000,0,1,
2020-08-11,09:56,0,1781,2,11.000,,0.000,0,1,
2020-08-12,10:38,0,981,3,71.000,,0.000,0,1,
2020-08-15,09:17,0,1111,3,30.000,,0.000,0,1,
2020-08-15,09:18,0,965,3,3.000,,0.000,0,1,
2020-08-15,09:19,0,914,3,4.000,,0.000,0,1,
2020-08-15,11:08,0,132,2,6.000,,0.000,0,1,
2020-08-15,11:08,0,1285,2,1.000,,0.000,0,1,
2020-08-15,11:10,0,970,3,6.000,,0.000,0,1,
2020-08-18,14:01,0,1043,3,7.000,,0.000,0,1,
2020-08-18,14:01,0,1045,3,2.000,,0.000,0,1,
2020-08-21,09:06,0,404,3,1.000,,0.000,0,1,
2020-08-21,09:17,0,514,3,6.000,,0.000,0,1,
2020-08-21,16:16,0,966,2,2.000,,0.000,0,1,
2020-08-21,16:17,0,967,2,30.000,,0.000,0,1,
2020-08-21,16:26,0,964,2,1.000,,0.000,0,1,
2020-08-22,10:27,0,341,2,77.000,,0.000,0,1,
2020-08-25,09:11,0,1010,3,1.000,,0.000,0,1,
2020-08-25,09:13,0,1011,2,1.000,,0.000,0,1,
2020-08-25,09:13,0,1009,3,1.000,,0.000,0,1,
2020-08-25,12:33,0,333,3,285.000,,0.000,0,1,
2020-08-26,12:24,0,58,3,2.000,,0.000,0,1,
2020-08-27,09:43,0,1573,2,19.000,,0.000,0,1,
2020-08-28,11:04,0,819,3,1.000,,0.000,0,1,
2020-08-28,16:10,0,64,3,11.000,,0.000,0,1,
2020-08-29,11:26,0,565,3,1.000,,0.000,0,1,
2020-08-29,11:26,0,58,3,2.000,,0.000,0,1,
2020-08-29,11:27,0,291,3,1.000,,0.000,0,1,
2020-08-29,11:28,0,75,3,10.000,,0.000,0,1,
2020-08-29,11:28,0,64,3,11.000,,0.000,0,1,
2020-08-29,11:29,0,2042,2,1.000,,0.000,0,1,
2020-08-29,11:29,0,1541,3,3.000,,0.000,0,1,
2020-08-29,11:30,0,1099,2,39.000,,0.000,0,1,
2020-08-29,11:30,0,1100,3,39.000,,0.000,0,1,
2020-08-29,11:31,0,1325,2,2.000,,0.000,0,1,
2020-09-08,09:24,0,333,3,285.000,,0.000,0,1,
2020-09-08,10:02,0,70,2,15.000,,0.000,0,1,
2020-09-09,09:19,0,813,3,9.000,,0.000,0,1,
2020-09-09,09:19,0,814,3,2.000,,0.000,0,1,
2020-09-09,09:19,0,1334,3,5.000,,0.000,0,1,
2020-09-09,09:20,0,1108,3,14.000,,0.000,0,1,
2020-09-09,09:21,0,1351,3,2.000,,0.000,0,1,
2020-09-09,09:21,0,1143,3,51.500,,0.000,0,1,
2020-09-09,09:22,0,1145,3,6.000,,0.000,0,1,
2020-09-10,08:09,0,1235,2,10.000,,0.000,0,1,
2020-09-15,15:16,0,62,3,1.000,,0.000,0,1,
2020-09-15,15:17,0,228,3,4.000,,0.000,0,1,
2020-09-15,15:18,0,1155,2,18.000,,0.000,0,1,
2020-09-16,11:13,0,204,3,1.000,,0.000,0,1,
2020-09-16,11:13,0,1381,3,60.000,,0.000,0,1,
2020-09-16,11:14,0,1288,3,2.000,,0.000,0,1,
2020-09-18,13:55,0,1414,3,1.000,,0.000,0,1,
2020-09-18,13:55,0,1222,3,2.000,,0.000,0,1,
2020-09-18,13:56,0,1157,3,1.000,,0.000,0,1,
2020-09-18,13:58,0,1159,3,5.000,,0.000,0,1,
2020-09-18,13:58,0,1158,3,3.000,,0.000,0,1,
2020-09-21,13:03,0,1888,3,1.000,,0.000,0,1,
2020-09-22,15:54,0,1144,2,2.000,,0.000,0,1,
2020-09-23,14:18,0,1236,3,10.000,,0.000,0,1,
2020-09-29,08:33,0,1395,2,7.000,,0.000,0,1,
2020-09-29,09:12,0,1946,2,4.000,,0.000,0,1,
2020-09-29,09:14,0,880,3,10.000,,0.000,0,1,
2020-09-29,09:15,0,1783,2,3.000,,0.000,0,1,
2020-09-29,09:16,0,1848,3,1.000,,0.000,0,1,
2020-09-29,09:17,0,1586,3,1.000,,0.000,0,1,
2020-09-29,09:18,0,712,2,2.000,,0.000,0,1,
2020-09-29,09:18,0,713,3,1.000,,0.000,0,1,
2020-09-29,13:27,0,545,3,50.000,,0.000,0,1,
2020-10-02,08:44,0,1517,3,1.000,,0.000,0,1,
2020-10-02,08:45,0,1501,2,2.000,,0.000,0,1,
2020-10-02,08:46,0,903,2,6.000,,0.000,0,1,
2020-10-02,08:46,0,1413,2,1.000,,0.000,0,1,
2020-10-02,08:47,0,1106,2,2.000,,0.000,0,1,
2020-10-02,08:47,0,577,3,2.000,,0.000,0,1,
2020-10-09,09:49,0,1784,3,3.000,,0.000,0,1,
2020-10-09,11:44,0,942,2,1.000,,0.000,0,1,
2020-10-09,12:21,0,866,3,1.000,,0.000,0,1,
2020-10-16,08:51,0,330,2,1.000,,0.000,0,1,
2020-10-16,08:52,0,2130,2,1.000,,0.000,0,1,
2020-10-16,08:52,0,1596,2,1.000,,0.000,0,1,
2020-10-16,08:53,0,1595,2,6.000,,0.000,0,1,
2020-10-16,08:53,0,1591,3,1.000,,0.000,0,1,
2020-10-16,08:53,0,1589,3,2.000,,0.000,0,1,
2020-10-16,08:54,0,1590,2,1.000,,0.000,0,1,
2020-10-16,08:54,0,1592,3,1.000,,0.000,0,1,
2020-10-16,08:54,0,1599,2,1.000,,0.000,0,1,
2020-10-16,08:55,0,1600,3,1.000,,0.000,0,1,
2020-10-16,08:57,0,439,3,1.000,,0.000,0,1,
2020-10-16,09:12,0,1149,2,1.000,,0.000,0,1,
2020-10-16,09:12,0,363,2,2.000,,0.000,0,1,
2020-10-16,09:13,0,360,3,2.000,,0.000,0,1,
2020-10-16,09:14,0,904,2,1.000,,0.000,0,1,
2020-10-16,09:14,0,64,3,11.000,,0.000,0,1,
2020-10-16,09:15,0,1507,3,7.000,,0.000,0,1,
2020-10-16,12:54,0,1656,3,3.000,,0.000,0,1,
2020-10-17,14:38,0,1320,3,1.000,,0.000,0,1,
2020-10-19,13:54,0,333,3,285.000,,0.000,0,1,
2020-10-19,13:54,0,1241,3,186.000,,0.000,0,1,
2020-10-19,16:08,0,1573,2,19.000,,0.000,0,1,
2020-10-19,16:08,0,1574,3,24.000,,0.000,0,1,
2020-10-22,11:41,0,1168,3,4.000,,0.000,0,1,
